t	N	iR	SD(iR)		eR
125	8	7176	25.5196	4992181
126	8	7269	24.3718	4992081
127	8	7303	24.0023	4992034
128	8	7330	23.8367	4992005
129	8	7365	24.3359	4991966
130	8	7405	24.6167	4991924
131	8	7469	24.6776	4991851
132	8	7527	25.0671	4991783
133	8	7585	24.9872	4991719
134	8	7628	24.259	4991669
135	8	7673	24.8266	4991617
136	8	7747	24.6979	4991538
137	8	7824	26.2536	4991452
138	8	7865	26.1889	4991401
139	9	6886	407.07	4991376
140	8	6946	322.625	4991310
141	8	7021	322.403	4991228
142	8	7072	321.768	4991168
143	9	6137	458.619	4991089
144	9	6243	459.427	4990976
145	9	6310	458.066	4990889
146	9	6394	457.557	4990795
147	9	6443	457.883	4990728
148	9	5406	485.598	4990756
149	9	5462	486.489	4990692
150	9	5512	485.893	4990633
151	9	5548	485.43	4990593
152	10	4638	485.518	4990495
153	10	4717	485.406	4990401
154	10	4781	485.926	4990325
155	10	4833	485.403	4990267
156	10	4897	485.726	4990193
157	10	4953	485.082	4990128
158	10	5003	485.288	4990071
159	10	5066	485.632	4990001
160	10	5121	485.025	4989936
161	10	5177	486.227	4989873
162	10	5228	485.805	4989817
163	10	5298	485.357	4989737
164	10	5377	485.673	4989652
165	10	5477	485.488	4989539
166	10	5592	486.085	4989411
167	10	5666	487.369	4989326
168	10	5732	487.039	4989256
169	10	5849	486.856	4989125
170	10	5970	488.002	4988990
171	10	6007	487.791	4988938
172	11	5058	459	4988880
173	11	5163	459.181	4988756
174	10	5108	466.543	4988803
175	9	4915	484.68	4988989
176	9	4971	486.28	4988913
177	9	5003	486.599	4988873
178	9	5062	485.907	4988810
179	9	5115	486.446	4988749
180	9	5178	486.524	4988683
181	9	5234	486.95	4988610
182	9	5286	487.379	4988553
183	9	5362	487.28	4988471
184	9	5454	488.168	4988368
185	9	5529	489.055	4988283
186	9	5578	489.146	4988223
187	9	5661	488.711	4988129
188	9	5741	488.07	4988041
189	9	5817	487.987	4987958
190	9	5884	487.952	4987881
191	9	5941	487.504	4987818
192	9	5994	487.144	4987761
193	9	6019	487.679	4987728
194	9	6056	487.836	4987681
195	9	6121	488.741	4987606
196	9	6169	488.718	4987554
197	9	6225	488.823	4987495
198	9	6276	488.55	4987437
199	9	6334	488.713	4987371
200	10	5408	441.271	4987283
201	10	5469	441.421	4987214
202	10	5521	442.485	4987152
203	10	5578	441.703	4987087
204	11	4655	326.743	4986996
205	11	4727	326.5	4986914
206	11	4802	326.428	4986815
207	11	4881	326.45	4986727
208	11	5002	326.228	4986593
209	11	5104	326.182	4986476
210	11	5213	326.203	4986353
211	11	5282	326.035	4986269
212	11	5355	326.094	4986188
213	11	5414	325.432	4986123
214	11	5481	326.187	4986048
215	11	5561	325.184	4985960
216	11	5668	326.114	4985841
217	11	5723	325.405	4985772
218	11	5792	325.216	4985699
219	12	4880	108.644	4985600
220	12	4987	108.272	4985483
221	12	5051	108.876	4985402
222	12	5126	108.988	4985320
223	12	5206	108.573	4985232
224	12	5255	107.292	4985176
225	12	5343	107.092	4985081
226	12	5482	106.787	4984924
227	12	5575	107.223	4984815
228	12	5630	107.626	4984751
229	12	5689	108.775	4984679
230	12	5808	109.249	4984553
231	12	5921	110.637	4984419
232	12	6037	110.213	4984290
233	12	6111	109.57	4984204
234	12	6163	110.265	4984146
235	12	6272	110.084	4984023
236	12	6369	110.222	4983915
237	12	6469	110.239	4983807
238	12	6584	110.533	4983671
239	12	6655	110.146	4983583
240	12	6686	109.884	4983547
241	12	6745	109.195	4983480
242	12	6820	110.219	4983398
243	12	6875	109.259	4983333
244	12	6943	108.922	4983254
245	12	7028	109.556	4983159
246	12	7126	108.719	4983048
247	12	7209	109.292	4982953
248	12	7340	108.793	4982807
249	12	7427	108.252	4982700
250	12	7547	108.677	4982564
251	12	7593	108.746	4982497
252	12	7680	109.327	4982403
253	12	7817	108.778	4982249
254	12	7875	109.284	4982174
255	12	7956	107.317	4982082
256	12	8055	107.886	4981969
257	12	8101	108.411	4981914
258	12	8202	108.475	4981804
259	12	8275	107.679	4981722
260	12	8364	108.437	4981625
261	12	8401	109.648	4981569
262	12	8439	108.803	4981524
263	12	8501	108.137	4981455
264	12	8590	108.645	4981355
265	12	8623	107.95	4981305
266	12	8711	110.257	4981206
267	12	8897	110.4	4981003
268	12	8969	109.671	4980906
269	12	9045	109.576	4980822
270	12	9087	107.946	4980771
271	12	9157	108.647	4980690
272	12	9212	108.992	4980629
273	12	9310	109.652	4980521
274	12	9428	109.459	4980393
275	12	9519	109.136	4980287
276	11	8844	110.955	4980957
277	11	8995	112.279	4980786
278	11	9056	112.95	4980688
279	11	9109	112.519	4980626
280	11	9181	113.974	4980550
281	10	8256	108.922	4981463
282	10	8280	109.097	4981432
283	10	8337	109.249	4981370
284	10	8400	108.742	4981300
285	9	7476	104.371	4982206
286	9	7512	104.761	4982152
287	9	7592	105.675	4982065
288	9	7639	105.046	4982008
289	9	7659	104.294	4981984
290	9	7717	105.001	4981923
291	9	7805	106.527	4981824
292	9	7906	105.231	4981714
293	9	7978	104.644	4981629
294	9	8054	103.957	4981545
295	9	8102	104.258	4981486
296	9	8184	104.1	4981394
297	9	8229	104.183	4981338
298	9	8291	103.235	4981272
299	9	8338	103.13	4981219
300	9	8390	105.873	4981157
301	9	8456	106.921	4981082
302	9	8511	106.87	4981017
303	9	8598	107.207	4980924
304	9	8664	106.985	4980846
305	9	8750	109.365	4980747
306	9	8861	109.66	4980627
307	9	8969	109.474	4980507
308	9	9038	109.748	4980423
309	9	9069	109.208	4980382
310	9	9106	109.763	4980340
311	9	9175	108.692	4980260
312	9	9247	110.791	4980181
313	9	9351	110.891	4980071
314	9	9424	110.792	4979981
315	9	9485	110.659	4979910
316	9	9518	110.579	4979872
317	10	8558	416	4979825
318	10	8633	415.74	4979746
319	10	8704	416.362	4979666
320	11	7769	476.418	4979592
321	11	7823	476.905	4979529
322	11	7866	477.739	4979475
323	11	7931	477.608	4979401
324	11	8019	477.057	4979306
325	11	8109	476.747	4979207
326	11	8184	477.732	4979123
327	12	7236	474.135	4979063
328	12	7294	475.393	4978996
329	12	7379	475.609	4978901
330	12	7457	476.432	4978816
331	12	7523	477.523	4978743
332	13	5541	477.299	4978714
333	12	5593	481.289	4978652
334	12	5627	480.447	4978609
335	12	5703	480.262	4978522
336	12	5781	479.285	4978437
337	12	5857	478.43	4978348
338	12	5930	478.353	4978266
339	11	5822	489.381	4978368
340	11	5892	489.438	4978293
341	11	4905	474.946	4978273
342	11	4945	475.835	4978220
343	11	5057	473.391	4978098
344	11	5174	473.465	4977966
345	11	5295	472.871	4977831
346	11	5373	472.311	4977744
347	11	5405	472.737	4977701
348	11	5483	472.248	4977610
349	11	5525	472.396	4977563
350	12	4563	420.164	4977520
351	12	4654	419.283	4977422
352	12	4789	419.683	4977263
353	12	4926	419.776	4977114
354	12	4971	419.442	4977049
355	12	5015	419.837	4976988
356	13	4103	281.281	4976891
357	13	4171	281.143	4976811
358	13	4247	280.341	4976728
359	13	4331	280.874	4976632
360	12	4304	286.259	4976638
361	12	4378	286.249	4976544
362	12	4451	286.676	4976452
363	12	4546	286.318	4976341
364	12	4640	285.701	4976240
365	12	4696	285.618	4976171
366	12	4747	284.869	4976114
367	12	4822	285.131	4976028
368	12	4976	283.823	4975864
369	12	5128	283.403	4975695
370	12	5221	283.625	4975586
371	12	5308	283.326	4975487
372	12	5378	283	4975403
373	11	5165	289.668	4975605
374	11	5214	289.229	4975551
375	11	5307	289.475	4975441
376	11	5360	289.158	4975375
377	11	5408	288.519	4975324
378	11	5465	288.574	4975259
379	11	5566	288.524	4975149
380	11	5628	288.555	4975076
381	10	5199	302.322	4975501
382	10	5256	303.037	4975431
383	10	5314	302.487	4975365
384	10	5343	301.983	4975329
385	10	5425	302.993	4975237
386	10	5476	303.223	4975169
387	10	5532	304.284	4975104
388	10	5562	304.376	4975071
389	10	5603	304.864	4975021
390	11	4657	112.171	4974959
391	11	4703	111.538	4974905
392	11	4775	111.926	4974826
393	11	4827	111.709	4974763
394	11	4868	111.335	4974713
395	11	4902	111.365	4974666
396	11	4943	111.742	4974620
397	11	5016	111.023	4974540
398	11	5121	111.223	4974425
399	11	5217	110.612	4974315
400	11	5318	112.15	4974207
401	11	5414	112.259	4974091
402	11	5450	111.728	4974043
403	11	5513	111.575	4973974
404	11	5634	112.773	4973838
405	11	5705	112.502	4973756
406	11	5754	112.878	4973699
407	11	5829	113.932	4973619
408	11	5864	113.771	4973573
409	10	5563	103.517	4973863
410	10	5625	102.933	4973798
411	10	5673	102.609	4973733
412	10	5751	102.457	4973648
413	10	5787	102.363	4973594
414	10	5842	104.765	4973533
415	10	5919	105.384	4973444
416	10	6013	105.901	4973345
417	10	6098	106.931	4973245
418	10	6150	106.603	4973180
419	10	6249	106.59	4973076
420	10	6342	106.648	4972970
421	10	6428	107.904	4972870
422	10	6541	107.675	4972747
423	10	6643	107.573	4972636
424	10	6703	106.945	4972560
425	10	6765	107.138	4972490
426	10	6811	107.124	4972434
427	9	6279	108.851	4972960
428	9	6318	109.502	4972912
429	9	6352	110.349	4972868
430	9	6406	111.379	4972808
431	9	6466	111.132	4972740
432	9	6515	110.691	4972681
433	9	6591	109.195	4972598
434	9	6675	109.03	4972503
435	9	6766	108.674	4972404
436	9	6803	108.203	4972350
437	9	6830	109.443	4972318
438	9	6875	108.991	4972265
439	9	6911	108.84	4972223
440	9	6949	110.284	4972180
441	9	6994	111.513	4972130
442	9	7066	111.511	4972049
443	9	7105	111.012	4972002
444	9	7172	111.919	4971929
445	9	7219	111.379	4971872
446	9	7285	110.907	4971801
447	9	7344	109.949	4971736
448	9	7386	110.066	4971690
449	9	7447	111.536	4971625
450	9	7516	112.242	4971537
451	9	7553	111.339	4971491
452	9	7604	111.736	4971436
453	9	7658	112.144	4971376
454	9	7711	110.999	4971314
455	9	7779	111.666	4971238
456	9	7876	111.75	4971132
457	9	7932	110.337	4971064
458	9	7960	111.131	4971030
459	9	8015	111.454	4970968
460	9	8121	110.355	4970850
461	9	8214	108.911	4970736
462	9	8272	110.605	4970657
463	9	8350	110.314	4970568
464	9	8391	110.127	4970519
465	10	7430	367.923	4970462
466	9	7442	297.128	4970442
467	9	7494	296.319	4970386
468	9	7547	295.066	4970324
469	9	7638	295.804	4970223
470	9	7676	295.957	4970173
471	8	7623	107.01	4970219
472	8	7657	105.651	4970177
473	8	7687	107.47	4970140
474	8	7724	107.46	4970097
475	8	7757	108.267	4970058
476	8	7809	107.9	4969997
477	8	7843	108.143	4969958
478	8	7877	109.389	4969921
479	8	7930	108.995	4969860
480	8	7995	107.933	4969789
481	8	8058	108.174	4969715
482	8	8103	108.397	4969662
483	8	8151	108.344	4969610
484	8	8204	108.9	4969552
485	8	8284	109.33	4969463
486	8	8375	110.41	4969363
487	8	8465	110.427	4969260
488	8	8541	110.933	4969176
489	8	8609	110.445	4969099
490	8	8682	110.959	4969016
491	8	8744	109.874	4968941
492	8	8775	110.044	4968903
493	9	7834	421.545	4968838
494	9	7883	421.886	4968769
495	8	7050	447.952	4969596
496	8	7075	447.804	4969566
497	8	7124	448.179	4969510
498	8	7175	448.398	4969453
499	8	7216	448.618	4969403
500	8	7285	448.225	4969332
501	8	7352	448.288	4969254
502	8	7378	449.275	4969218
503	8	7407	449.325	4969187
504	8	7440	448.262	4969151
505	9	6484	536.302	4969100
506	9	6563	535.422	4969011
507	9	6646	534.747	4968916
508	9	6720	535.159	4968832
509	9	6757	536.052	4968786
510	9	6833	535.956	4968700
511	9	6908	536.816	4968602
512	9	6972	538.016	4968527
513	9	7009	538.159	4968484
514	9	7080	537.984	4968401
515	9	7196	537.715	4968281
516	9	7274	536.844	4968186
517	9	7304	536.037	4968142
518	9	7391	535.252	4968048
519	9	7479	535.984	4967950
520	9	7531	536.685	4967889
521	9	7568	536.944	4967847
522	9	7630	536.429	4967778
523	8	7431	528.646	4967971
524	8	7489	529.615	4967894
525	7	6095	527.208	4969276
526	7	6168	526.747	4969199
527	7	6202	527.343	4969152
528	8	5231	535.516	4969113
529	8	5304	536.675	4969036
530	8	5386	536.297	4968945
531	8	5476	535.105	4968845
532	8	5548	535.307	4968765
533	8	5604	534.839	4968698
534	8	5660	535.082	4968635
535	8	5719	536.909	4968570
536	8	5770	536.858	4968509
537	8	5815	534.307	4968455
538	8	5829	534.682	4968436
539	8	5886	534.822	4968377
540	8	5971	534.377	4968288
541	8	6036	534.666	4968212
542	8	6091	535.672	4968145
543	8	6148	535.644	4968079
544	8	6193	534.147	4968028
545	8	6246	534.885	4967968
546	8	6301	534.156	4967906
547	8	6364	533.721	4967839
548	8	6410	533.615	4967783
549	8	6485	534.793	4967703
550	8	6560	535.064	4967618
551	8	6669	534.957	4967502
552	8	6766	535.524	4967395
553	8	6813	536.518	4967333
554	8	6866	536.225	4967270
555	7	6402	556.949	4967727
556	7	6426	555.724	4967694
557	8	5438	484.67	4967674
558	9	4483	360.134	4967628
559	9	4546	360.048	4967555
560	9	4616	359.569	4967472
561	9	4669	359.506	4967406
562	9	4751	359.611	4967318
563	9	4833	359.802	4967226
564	9	4904	359.553	4967142
565	9	5011	359.62	4967029
566	9	5095	358.988	4966932
567	9	5159	359.675	4966858
568	9	5219	359.065	4966791
569	9	5276	359.761	4966728
570	9	5336	359.119	4966657
571	9	5383	360.99	4966595
572	9	5444	361.272	4966529
573	9	5497	360.604	4966468
574	9	5539	360.804	4966420
575	9	5579	360.264	4966373
576	10	4635	111.486	4966307
577	10	4683	111.155	4966255
578	10	4767	111.285	4966165
579	10	4891	111.811	4966033
580	10	5003	113.346	4965907
581	10	5125	113.36	4965774
582	10	5196	115.011	4965683
583	10	5289	113.852	4965584
584	10	5369	114.548	4965487
585	10	5474	114.956	4965373
586	10	5578	114.532	4965249
587	10	5663	114.204	4965143
588	10	5726	114.081	4965070
589	10	5783	115.563	4965008
590	10	5881	114.324	4964902
591	10	6035	115.746	4964732
592	10	6148	116.497	4964597
593	10	6240	115.854	4964492
594	10	6331	115.996	4964393
595	10	6376	116.084	4964337
596	10	6412	114.881	4964296
597	10	6458	114.709	4964241
598	10	6527	114.461	4964165
599	10	6577	114.16	4964108
600	10	6655	113.324	4964023
601	10	6725	114.227	4963940
602	10	6772	114.411	4963885
603	10	6832	115.397	4963818
604	10	6866	114.948	4963774
605	10	6931	114.812	4963705
606	10	6995	114.211	4963625
607	10	7077	113.36	4963537
608	10	7152	114.531	4963453
609	10	7181	114.927	4963418
610	10	7234	114.387	4963362
611	10	7306	115.226	4963283
612	10	7374	115.562	4963206
613	10	7470	114.794	4963100
614	10	7591	114.642	4962969
615	10	7660	115.14	4962884
616	10	7734	115.493	4962799
617	10	7750	115.235	4962765
618	10	7820	114.068	4962690
619	10	7897	114.211	4962605
620	10	7954	113.942	4962544
621	10	8018	113.322	4962475
622	10	8096	113.622	4962384
623	10	8158	114.157	4962312
624	10	8210	113.838	4962256
625	10	8276	114.071	4962182
626	10	8305	114.648	4962148
627	10	8360	115.821	4962084
628	10	8445	116.129	4961992
629	10	8510	116.651	4961915
630	10	8551	117.782	4961867
631	10	8571	116.601	4961837
632	10	8634	117.428	4961763
633	10	8726	116.473	4961665
634	10	8801	116.257	4961581
635	10	8863	115.716	4961511
636	10	8939	115.965	4961428
637	10	9012	116.113	4961347
638	10	9086	115.752	4961267
639	10	9133	115.821	4961210
640	11	8224	362.252	4961109
641	11	8313	362.315	4961012
642	11	8392	362.687	4960919
643	11	8465	362.457	4960834
644	11	8534	361.001	4960753
645	11	8632	360.156	4960644
646	11	8677	360.475	4960590
647	11	8733	360.998	4960529
648	11	8796	360.914	4960455
649	11	8855	360.451	4960387
650	12	7874	443.552	4960360
651	12	7941	444.333	4960282
652	11	7986	417.978	4960228
653	11	8093	417.408	4960117
654	11	8187	417.623	4960008
655	11	8270	416.917	4959917
656	11	8352	418.169	4959823
657	11	8395	418.052	4959770
658	11	8502	417.938	4959653
659	11	8564	417.923	4959576
660	11	8630	417.789	4959505
661	11	8709	416.308	4959419
662	11	8804	416.554	4959313
663	11	8872	417.099	4959227
664	11	8914	416.805	4959180
665	11	8980	416.41	4959108
666	11	9055	416.159	4959028
667	11	9093	416.854	4958986
668	12	8129	482.506	4958935
669	13	7185	467.558	4958871
670	13	7276	467.434	4958770
671	13	7375	467.936	4958657
672	13	7490	468.573	4958531
673	13	7582	467.039	4958414
674	14	6640	457.702	4958343
675	14	6750	457.675	4958222
676	14	6862	457.148	4958099
677	14	6961	457.282	4957987
678	14	7062	457.675	4957873
679	14	7117	457.917	4957802
680	15	6198	446.329	4957712
681	15	6291	446.066	4957609
682	14	6339	449.625	4957551
683	14	6465	449.55	4957413
684	14	6558	449.004	4957310
685	14	6681	449.205	4957178
686	15	5726	365.964	4957117
687	15	5806	365.637	4957026
688	15	5878	365.232	4956948
689	15	5976	364.221	4956839
690	15	6075	365.633	4956725
691	15	6240	365.089	4956538
692	15	6367	364.857	4956395
693	15	6470	364.685	4956277
694	15	6586	364.56	4956143
695	15	6701	364.132	4956014
696	15	6831	364.549	4955867
697	15	6934	364.397	4955751
698	15	7054	365.305	4955617
699	15	7131	366.148	4955522
700	15	7215	366.753	4955425
701	15	7340	366.764	4955287
702	15	7418	367.563	4955192
703	15	7543	366.523	4955058
704	15	7657	366.706	4954934
705	15	7764	366.086	4954816
706	15	7863	366.484	4954701
707	15	7931	365.9	4954621
708	15	8039	365.661	4954497
709	15	8122	367.815	4954405
710	15	8217	367.533	4954295
711	15	8271	367.771	4954223
712	15	8373	367.817	4954103
713	15	8463	368.241	4954005
714	15	8550	368.365	4953906
715	15	8682	368.078	4953763
716	15	8760	368.422	4953670
717	15	8868	369.27	4953554
718	15	8959	368.807	4953444
719	15	9036	367.62	4953350
720	15	9129	368.238	4953247
721	15	9186	368.196	4953179
722	14	8902	376.297	4953449
723	14	8991	376.766	4953345
724	13	8761	376.728	4953560
725	13	8869	377.072	4953443
726	13	8976	377.316	4953325
727	13	9035	377.286	4953256
728	13	9126	376.627	4953155
729	13	9184	377.074	4953091
730	13	9264	377.397	4953002
731	14	8308	362.357	4952944
732	14	8428	361.461	4952815
733	14	8499	360.555	4952722
734	15	7593	290.061	4952618
735	15	7670	290.837	4952526
736	15	7745	291.363	4952425
737	15	7850	292.153	4952312
738	15	7926	292.235	4952227
739	15	8004	292.451	4952134
740	14	7868	293.334	4952245
741	14	7924	292.99	4952168
742	14	7998	293.105	4952087
743	14	8089	293.363	4951989
744	14	8173	294.023	4951887
745	14	8298	292.706	4951741
746	14	8387	293.246	4951639
747	14	8482	292.96	4951538
748	14	8548	292.256	4951455
749	14	8657	291.657	4951323
750	14	8765	291.663	4951206
751	14	8844	291.921	4951110
752	14	8938	292.618	4950997
753	14	9052	292.602	4950873
754	14	9125	292.036	4950787
755	14	9214	292.292	4950693
756	14	9303	293.343	4950588
757	14	9341	292.735	4950540
758	14	9454	292.756	4950415
759	14	9552	292.74	4950303
760	14	9699	292.835	4950142
761	14	9812	292.594	4950010
762	14	9929	291.386	4949879
763	14	10036	291.61	4949752
764	15	9120	175.2	4949646
765	15	9214	175.785	4949543
766	15	9328	175.578	4949412
767	15	9459	174.785	4949265
768	15	9511	174.2	4949198
769	15	9551	173.986	4949147
770	15	9623	173.685	4949068
771	15	9718	172.954	4948959
772	15	9794	173.448	4948874
773	15	9882	173.574	4948773
774	15	9972	172.769	4948668
775	15	10055	170.466	4948564
776	15	10164	171.401	4948444
777	15	10299	170.606	4948294
778	15	10439	170.243	4948136
779	15	10595	170.663	4947963
780	15	10687	168.863	4947858
781	15	10825	169.354	4947696
782	15	10962	169.359	4947535
783	15	11035	169.192	4947447
784	15	11144	169.203	4947320
785	15	11266	168.787	4947177
786	15	11471	168.552	4946955
787	15	11630	168.226	4946772
788	15	11721	168.089	4946663
789	15	11808	169.785	4946560
790	15	11877	169.401	4946481
791	15	11993	169.797	4946344
792	15	12087	170.276	4946237
793	15	12172	170.223	4946141
794	15	12213	169.002	4946080
795	15	12279	169.045	4946005
796	15	12380	169.215	4945891
797	15	12464	168.476	4945796
798	15	12538	167.842	4945713
799	15	12608	169.19	4945623
800	16	11698	305.768	4945516
801	16	11758	306.615	4945448
802	16	11923	306.76	4945265
803	16	12027	307.308	4945149
804	16	12115	307.292	4945048
805	15	12140	255.719	4945015
806	15	12217	255.486	4944915
807	15	12345	257.417	4944777
808	15	12409	256.038	4944697
809	16	11515	360.612	4944570
810	15	11621	320.772	4944455
811	15	11724	320.344	4944342
812	15	11810	319.188	4944247
813	15	11966	319.023	4944074
814	15	12089	318.931	4943937
815	15	12248	317.944	4943753
816	15	12343	317.238	4943641
817	15	12432	317.237	4943537
818	15	12510	317.257	4943448
819	15	12574	317.082	4943368
820	15	12633	317.029	4943292
821	16	11716	384.851	4943197
822	16	11780	385.29	4943124
823	16	11869	384.675	4943019
824	16	11924	384.454	4942953
825	16	12043	384.456	4942817
826	16	12144	384.34	4942706
827	17	11236	437.125	4942597
828	16	11287	419.181	4942540
829	16	11426	418.409	4942386
830	15	11357	402.444	4942439
831	15	11470	403.416	4942320
832	15	11543	403.24	4942235
833	15	11603	403.207	4942167
834	14	10843	416.871	4942918
835	14	10957	416.343	4942790
836	14	11104	416.463	4942629
837	14	11180	416.786	4942536
838	14	11304	416.866	4942398
839	14	11434	417.332	4942255
840	14	11596	416.839	4942079
841	14	11730	416.739	4941922
842	14	11827	417.526	4941811
843	14	11909	417.227	4941720
844	15	10991	451.236	4941628
845	15	11093	451.65	4941503
846	14	11026	437.334	4941562
847	14	11101	438.992	4941479
848	14	11240	438.572	4941325
849	14	11327	438.887	4941221
850	14	11405	439.147	4941132
851	14	11525	439.654	4941000
852	14	11633	440.472	4940879
853	14	11720	440.899	4940779
854	13	11498	430.216	4940988
855	14	10584	451.495	4940883
856	14	10693	451.456	4940761
857	14	10754	450.397	4940687
858	14	10891	452.064	4940540
859	14	10956	451.873	4940457
860	13	10789	440.188	4940615
861	13	10907	440.96	4940483
862	13	10991	440.786	4940389
863	13	11126	440.762	4940238
864	13	11239	440.902	4940108
865	13	11347	440.376	4939988
866	13	11427	440.697	4939900
867	13	11568	440.969	4939746
868	13	11711	440.535	4939589
869	13	11805	439.126	4939483
870	13	11877	438.97	4939403
871	13	12015	439.748	4939258
872	13	12125	440.061	4939130
873	13	12168	440.79	4939076
874	14	11208	471.725	4939027
875	13	11107	458.525	4939118
876	13	11171	458.468	4939046
877	13	11243	458.007	4938963
878	13	11316	457.975	4938882
879	13	11383	458.083	4938808
880	13	11480	457.958	4938700
881	13	11640	457.421	4938521
882	13	11728	457.419	4938421
883	13	11789	457.258	4938353
884	12	11445	452.515	4938685
885	13	10504	467.592	4938616
886	13	10604	465.681	4938508
887	13	10682	466.516	4938405
888	13	10759	466.658	4938320
889	13	10805	466.898	4938263
890	13	10897	467.804	4938163
891	13	10981	466.474	4938064
892	14	10045	494.806	4937989
893	14	10197	494.187	4937822
894	14	10226	495.042	4937773
895	15	9362	432.693	4937627
896	15	9485	432.875	4937492
897	15	9556	433.25	4937404
898	15	9617	432.349	4937329
899	15	9749	432.975	4937182
900	15	9856	432.279	4937060
901	15	9953	432.874	4936952
902	15	10049	432.958	4936848
903	15	10159	433.028	4936727
904	15	10216	432.963	4936658
905	15	10329	432.968	4936537
906	15	10443	432.233	4936411
907	15	10504	432.16	4936344
908	15	10613	432.525	4936224
909	15	10679	433.312	4936140
910	15	10782	432.122	4936025
911	15	10873	432.327	4935926
912	15	11009	433.994	4935770
913	15	11159	434.665	4935609
914	15	11279	434.571	4935457
915	15	11417	435.385	4935300
916	15	11495	435.416	4935204
917	15	11602	436.297	4935082
918	15	11680	436.208	4934993
919	15	11799	435.562	4934866
920	15	11927	435.836	4934703
921	15	11998	436.787	4934620
922	15	10728	428.209	4934876
923	15	10839	426.958	4934749
